QKEY,INTERVIEW_START_W106,INTERVIEW_END_W106,DEVICE_TYPE_W106,LANG_W106,XATTEND_W106,XPRAY_W106,XHOLYBOOK_W106,XASIAN_W106,LIFE2_W106,FTRPER_a_W106,FTRPER_b_W106,FTRGENS_a_W106,FTRGENS_b_W106,FTRGENS_c_W106,CLMSRS1_W106,CLIM1A_W106,ENV6MOD_a_W106,ENV6MOD_b_W106,ENV6MOD_c_W106,ENV6MOD_d_W106,ENV6MOD_e_W106,ENV6MOD_f_W106,SVENERGY_W106,SVREASON_W106,RELPER_W106,SPIRPER_W106,GOD_W106,GODBIBLE_W106,HGHPWR_W106,MISSINGGOD_W106,TYPEGOD_W106,SPECIES_W106,SACREDEARTH1_W106,SACREDEARTH2_a_W106,SACREDEARTH2_b_W106,SACREDEARTH2_c_W106,SACREDEARTH2_d_W106,HUMNTR_a_W106,HUMNTR_b_W106,READBIB_W106,PERSDEC_W106,PERSOE_1_W106,PERSOE_2_W106,PERSOE_3_W106,LITERAL_W106,PRAYFOR_a_W106,PRAYFOR_b_W106,PRAYFOR_c_W106,PRAYFOR_d_W106,PRAYFOR_e_W106,PRAYFOR_f_W106,ENDTIMES_W106,JCRTRNA_W106,JCRTRNCB_W106,JCRTRNC_W106,MEANINGMOD_a_W106,MEANINGMOD_b_W106,MEANINGMOD_c_W106,MEANINGMOD_d_W106,MEANINGMOD_e_W106,MEANINGMOD_f_W106,CONCLM_a_W106,CONCLM_b_W106,CONCLM_c_W106,CONCLMINV_a_W106,CONCLMINV_b_W106,CONCLMINV_c_W106,CONNRGY_a_W106,CONNRGY_b_W106,CONNRGY_c_W106,SERMONCLM_W106,CLRGYCLM_a_W106,CLRGYCLM_b_W106,CLRGYCLM_c_W106,CLRGYCLM_d_W106,MORALISSUE_d_W106,MORALISSUE_e_W106,MORALISSUE_f_W106,MORALISSUE_g_W106,CLMSRS2_a_W106,CLMSRS2_b_W106,CLMSRS2_c_W106,CLMSRS2_d_W106,CLMSRS2_e_W106,GOVWRRY_a_W106,GOVWRRY_b_W106,GOVWRRY_c_W106,CLMWRRY_a_W106,CLMWRRY_b_W106,CLMWRRY_c_W106,CLMWRRY_d_W106,USWRRY_a_W106,USWRRY_b_W106,CLMPOSS_W106,CLMPRI_W106,TALKCLM_a_W106,TALKCLM_b_W106,TALKCLM_c_W106,TALKCLM_d_W106,TALKCLMVAL_a_W106,TALKCLMVAL_b_W106,TALKCLMVAL_c_W106,TALKCLMVAL_d_W106,ENV27MOD_a_W106,ENV27MOD_b_W106,ENV27MOD_d_W106,ENV27MOD_e_W106,ATTACK_WORRY_W106,ATTACK_WORRY2_W106,ASIANDISC3_W106,ASIANDISCJOB_W106,ASIANDISC4_W106,F_METRO,F_CREGION,F_CDIVISION,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_INC_SDT1,F_REG,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W106
201501652210,2022-04-12T16:10:11Z,2022-04-12T17:51:20Z,2,1,2,1,1,2,2,3,3,1,4,4,4,2,1,2,2,2,1,1,3,2,2,2,1,1,NA,NA,1,1,1,1,2,2,2,1,2,5,1,3,23,NA,2,1,1,2,1,2,1,1,1,3,1,2,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,2,3,2,2,1,1,1,1,4,4,4,4,1,4,3,4,5,3,NA,5,1,3,NA,4,5,4,4,4,3,2,3,5,NA,1,2,3,3,2,1,6,2,NA,1,1,1,1,1,1,1,1,1,4,1,NA,1,1,9,1,1,2,2,3,0.31843383294450694
201501652484,2022-04-12T14:25:51Z,2022-04-12T14:56:27Z,2,1,2,1,2,2,1,3,2,2,3,4,5,3,1,2,2,2,2,2,4,NA,2,3,1,1,NA,NA,1,1,1,1,1,1,2,1,1,1,1,99,NA,NA,2,1,1,1,2,2,1,2,3,NA,NA,1,5,3,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,2,2,3,2,1,1,1,2,4,4,4,4,1,4,NA,NA,5,5,NA,5,4,1,NA,5,5,5,5,5,3,2,3,5,NA,1,1,2,2,1,1,5,2,NA,4,1,1,1,4,6,5,NA,4,5,1,NA,1,1,4,1,2,1,2,1,0.6105281478326146
201501652485,2022-04-16T12:51:50Z,2022-04-16T13:08:21Z,1,1,2,1,4,2,3,5,1,3,1,1,1,1,1,1,2,1,2,1,2,2,4,2,1,2,NA,NA,2,2,1,5,2,1,3,4,1,7,1,20,1,NA,3,1,1,1,2,1,1,1,2,NA,NA,4,4,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,NA,NA,NA,NA,NA,3,4,4,2,1,1,2,4,2,2,3,1,2,NA,3,1,1,NA,2,3,1,3,3,4,2,4,3,NA,1,1,2,3,2,1,6,2,NA,1,1,1,1,1,2,12,NA,3,5,2,NA,2,4,8,1,4,2,1,2,0.40482316212386144
201501652886,2022-04-12T15:37:54Z,2022-04-12T15:43:30Z,1,1,2,2,1,2,1,3,2,2,1,1,2,8,2,2,2,2,2,2,3,1,2,3,1,1,NA,NA,1,1,1,1,1,1,1,1,1,6,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,3,4,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,2,3,2,2,2,2,2,2,2,NA,3,3,4,NA,3,2,2,NA,2,3,2,3,2,4,2,1,2,NA,1,1,2,4,1,3,2,2,NA,1,1,1,1,1,1,2,2,2,5,1,NA,1,2,9,1,3,1,2,2,1.3166921382850396
201501653278,2022-04-12T18:33:44Z,2022-04-12T18:42:59Z,2,1,2,1,1,2,1,3,2,3,2,2,4,2,1,2,2,2,2,1,3,1,2,2,1,1,NA,NA,1,1,2,NA,NA,NA,NA,1,1,4,1,20,50,NA,1,2,1,1,1,2,1,2,1,4,3,2,4,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,4,4,1,2,1,1,1,1,4,4,4,4,2,5,1,4,4,4,NA,5,3,1,NA,3,5,5,5,5,5,NA,4,5,NA,1,1,1,1,1,1,5,1,2,1,1,3,1,1,6,1,1,1,4,1,NA,1,1,7,1,2,1,2,3,0.6032312896145682
201501653294,2022-04-12T15:14:42Z,2022-04-12T15:24:27Z,1,1,2,1,1,2,1,2,3,1,3,2,3,1,1,1,1,1,1,1,3,1,2,2,1,2,NA,NA,2,2,1,2,1,1,2,2,1,6,2,NA,NA,NA,2,1,1,1,99,2,2,2,1,5,3,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,2,3,2,3,2,3,2,3,4,1,1,3,3,NA,3,1,1,NA,1,4,3,4,3,4,2,3,5,NA,1,3,7,4,2,1,6,2,NA,1,1,1,1,1,1,1,2,1,5,1,NA,1,1,7,1,2,2,2,2,0.5491842963767644
201501653642,2022-04-14T13:25:55Z,2022-04-14T13:32:01Z,2,1,2,2,4,2,3,4,4,2,2,4,3,8,1,2,2,2,2,2,3,3,99,3,99,NA,NA,99,4,1,2,NA,NA,NA,NA,NA,NA,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,4,3,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,1,2,2,3,4,1,2,3,2,NA,4,5,2,NA,5,4,4,NA,4,5,3,2,4,3,2,1,3,NA,1,3,5,4,2,1,5,2,NA,1,1,1,1,1,1,12,NA,3,6,1,NA,1,2,99,1,3,2,99,99,0.4613940478847734
201501655013,2022-04-13T12:43:18Z,2022-04-13T13:00:22Z,2,1,1,1,1,2,2,5,1,1,3,2,5,3,1,2,1,1,1,1,3,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,3,1,99,NA,NA,1,1,1,2,1,2,1,1,1,2,1,1,3,3,1,1,2,1,3,2,1,NA,NA,2,2,3,5,NA,NA,NA,NA,3,3,3,2,5,1,5,1,1,1,1,1,4,3,2,4,1,4,NA,NA,4,4,5,6,1,1,4,5,5,5,5,4,5,NA,3,5,NA,2,2,3,3,2,3,2,2,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,2,1,1,1.535943271204505
201501655063,2022-04-15T04:27:49Z,2022-04-15T04:38:46Z,2,1,2,1,1,2,1,4,3,3,2,3,3,1,2,2,2,2,1,1,3,3,1,1,1,1,NA,NA,1,1,1,1,3,1,2,1,1,5,1,21,1,NA,1,1,1,1,1,2,1,1,1,4,3,1,3,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,NA,NA,NA,NA,NA,1,3,3,4,1,2,2,3,3,1,3,4,3,NA,4,2,1,NA,4,3,2,3,3,4,2,1,2,NA,1,3,5,3,2,1,5,2,NA,1,1,1,1,1,3,1,1,1,5,1,NA,1,1,2,1,2,2,2,2,0.8776875215646883
201501655330,2022-04-14T13:42:57Z,2022-04-14T13:48:21Z,1,1,1,1,1,2,1,2,3,3,3,3,2,1,1,1,1,2,1,1,3,3,2,2,1,1,NA,NA,1,1,2,NA,NA,NA,NA,1,1,2,2,NA,NA,NA,2,1,1,1,1,1,1,2,1,3,3,1,3,2,2,1,2,1,1,1,1,2,2,1,2,1,4,5,5,5,3,3,3,3,2,NA,NA,NA,NA,NA,2,2,3,3,1,2,2,5,5,2,3,3,3,3,3,2,1,4,4,3,2,4,3,5,NA,3,5,NA,1,2,3,2,1,1,6,2,NA,1,1,1,1,1,1,1,1,1,2,1,NA,1,1,9,1,2,1,1,3,0.5972503182300797
201501655390,2022-04-14T11:36:25Z,2022-04-14T11:44:08Z,2,1,1,1,1,2,1,2,1,3,2,2,2,1,1,2,2,2,1,1,2,3,1,1,1,1,NA,NA,1,1,1,1,2,1,1,1,1,2,1,2,20,NA,2,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,2,1,1,1,1,1,1,3,3,3,5,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,1,2,2,2,1,2,1,4,3,2,3,3,3,3,3,2,2,2,2,3,1,3,3,4,2,3,2,NA,1,4,8,3,2,1,5,2,NA,1,1,1,1,1,1,3,1,4,2,3,1,1,2,3,1,3,2,1,2,0.5696216350988794
201501655521,2022-04-12T15:27:20Z,2022-04-12T18:22:39Z,3,1,2,2,1,2,2,3,3,3,3,3,4,8,1,2,2,2,1,1,3,1,2,2,1,1,NA,NA,1,1,1,1,1,1,1,2,1,6,1,20,1,NA,2,NA,NA,NA,NA,NA,NA,99,1,3,3,2,5,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,2,3,3,2,1,2,2,3,4,3,2,2,5,NA,4,4,5,NA,6,2,3,NA,5,5,4,5,5,3,2,1,5,NA,1,4,8,4,2,1,6,2,NA,1,1,1,1,1,3,1,2,1,5,3,1,1,1,3,1,2,2,2,2,0.31167938707404114
201501655673,2022-04-13T08:57:20Z,2022-04-13T09:10:39Z,2,1,2,2,4,2,1,3,1,4,2,1,1,1,1,2,2,2,1,1,2,3,4,3,2,NA,2,NA,3,2,1,5,1,1,1,NA,NA,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,3,NA,NA,5,3,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,NA,NA,NA,NA,NA,1,2,3,2,1,1,1,4,2,1,2,2,2,NA,2,1,1,NA,5,5,1,5,5,3,2,1,5,NA,1,3,5,3,1,2,3,2,NA,1,5,4,1,1,3,9,NA,3,5,3,1,1,2,4,1,3,2,2,2,0.7148620878279086
201501655718,2022-04-12T16:34:17Z,2022-04-12T16:55:48Z,2,1,2,1,1,2,1,3,2,3,1,3,2,1,1,1,2,2,1,1,1,3,2,3,1,1,NA,NA,1,1,1,2,2,1,4,1,3,6,1,99,NA,NA,2,1,1,1,2,1,1,2,1,4,1,4,4,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,NA,NA,NA,NA,NA,2,3,3,4,2,3,3,4,4,1,3,4,4,NA,5,1,2,NA,5,99,99,99,99,4,2,3,3,NA,1,2,4,1,2,1,5,2,NA,1,1,1,1,1,6,2,2,2,4,3,1,1,2,4,1,3,1,1,2,0.8765434458984377
201501655994,2022-04-12T22:08:07Z,2022-04-13T08:25:20Z,1,1,2,2,1,2,1,4,1,3,1,1,1,1,1,2,2,2,1,1,1,3,3,3,1,2,NA,NA,2,2,1,5,1,1,1,5,5,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,4,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,3,5,3,1,1,1,1,5,1,2,3,1,2,NA,3,1,1,NA,1,2,1,2,3,3,2,1,2,NA,1,4,9,2,1,1,6,1,6,4,1,3,1,4,5,2,2,2,5,2,NA,2,4,9,1,5,1,2,2,1.1404285986582696
201501656172,2022-04-15T22:08:59Z,2022-04-15T22:25:32Z,2,1,2,1,4,2,3,3,2,1,3,4,5,2,1,2,2,1,1,1,4,NA,3,1,2,NA,1,NA,2,2,1,4,5,1,1,3,4,6,1,24,NA,NA,3,1,1,1,1,2,1,1,2,NA,NA,3,3,3,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,3,1,1,1,1,1,1,1,3,1,1,2,4,3,NA,3,5,NA,3,1,1,NA,1,5,5,5,4,3,1,3,5,NA,2,4,9,3,1,2,3,2,NA,1,1,1,1,1,6,11,NA,4,5,3,1,1,1,1,1,2,1,1,1,0.9609182019788278
201501656226,2022-04-13T00:26:22Z,2022-04-13T00:58:27Z,2,1,1,1,1,2,1,3,3,4,2,3,1,1,1,2,1,1,1,1,2,3,2,1,1,1,NA,NA,1,1,2,NA,NA,NA,NA,1,1,5,1,20,NA,NA,2,1,1,1,2,1,1,2,1,3,3,2,3,5,1,1,3,1,2,1,2,NA,2,1,2,2,5,NA,NA,NA,NA,1,3,3,2,NA,NA,NA,NA,NA,1,4,2,2,1,2,3,4,4,2,4,2,1,4,2,1,1,4,1,2,1,2,2,5,NA,1,5,NA,1,3,5,4,2,2,4,2,NA,1,1,1,1,1,1,1,2,1,2,2,NA,2,4,99,1,4,2,1,99,0.7536948785835045
201501656404,2022-04-12T22:45:32Z,2022-04-12T22:58:38Z,1,1,2,1,4,2,2,3,1,2,1,2,4,3,1,2,2,1,2,1,3,3,2,1,1,1,NA,NA,1,2,1,2,2,2,2,2,2,5,1,2,NA,NA,99,2,2,2,2,2,2,99,99,NA,NA,2,3,99,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,2,3,4,4,3,1,2,1,2,2,3,2,3,2,5,NA,4,5,5,NA,5,2,2,NA,2,5,5,5,4,3,1,4,5,NA,1,1,1,2,1,1,5,99,NA,1,99,99,1,1,6,12,NA,3,5,3,1,1,2,99,1,3,1,2,99,0.9914877876524609
201501656898,2022-04-14T18:14:09Z,2022-04-14T18:31:45Z,2,1,1,1,1,2,1,4,2,1,3,2,4,2,1,1,2,2,2,1,4,NA,1,1,1,1,NA,NA,1,1,2,NA,NA,NA,NA,1,1,1,1,30,NA,NA,1,1,1,1,1,2,1,2,1,4,1,1,4,2,2,1,1,1,1,1,2,2,2,2,2,3,5,NA,NA,NA,NA,1,3,3,2,3,1,4,2,1,1,2,2,4,3,4,3,1,5,3,4,5,5,5,6,2,1,1,5,4,3,4,2,4,2,3,5,NA,1,3,7,2,2,1,6,2,NA,1,1,1,1,1,1,1,1,1,2,1,NA,1,1,9,1,1,1,2,2,0.5554938649939953
201501656958,2022-04-14T11:34:13Z,2022-04-14T11:49:28Z,2,1,2,2,4,2,3,2,3,3,1,2,2,1,1,2,2,1,2,1,3,3,4,2,2,NA,1,NA,2,2,1,4,1,1,1,5,5,7,1,98,NA,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,4,3,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,1,3,2,3,2,2,2,3,3,1,3,3,4,NA,3,1,3,NA,2,4,2,3,4,4,2,1,5,NA,1,3,5,3,1,1,6,2,NA,1,1,1,1,1,6,12,NA,3,6,2,NA,2,4,9,1,4,2,1,3,0.43115205732068945
201501657019,2022-04-14T11:09:49Z,2022-04-14T11:23:40Z,2,1,1,1,1,2,3,2,3,3,3,3,3,2,1,2,2,2,1,2,2,3,2,2,1,1,NA,NA,1,2,1,2,1,1,3,3,2,6,1,1,12,NA,2,1,1,2,2,2,1,1,1,3,3,1,5,4,2,1,4,1,2,2,2,NA,NA,2,2,1,5,NA,NA,NA,NA,2,3,1,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,3,2,1,1,2,3,3,5,5,2,1,2,4,3,2,4,3,4,2,1,2,NA,1,1,2,2,1,1,5,2,NA,1,1,1,1,1,1,2,2,2,2,1,NA,1,2,9,1,3,2,2,3,1.4790903446207062
201501657128,2022-04-12T17:03:24Z,2022-04-12T17:15:51Z,2,1,2,2,1,2,3,3,2,1,1,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,NA,NA,1,1,2,NA,NA,NA,NA,1,1,6,1,98,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,4,3,3,5,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,NA,NA,NA,NA,NA,1,2,1,2,3,2,2,3,2,1,3,3,5,NA,3,1,1,NA,2,5,3,4,4,5,NA,1,6,NA,1,3,5,3,1,2,4,2,NA,1,1,1,1,1,1,1,1,1,5,3,1,1,1,9,1,1,1,2,3,0.4026564224034106
201501657434,2022-04-12T15:36:36Z,2022-04-12T15:44:14Z,2,1,2,1,1,2,2,4,2,3,1,3,4,3,1,2,1,2,1,1,2,1,2,3,1,1,NA,NA,1,1,2,NA,NA,NA,NA,2,2,6,2,NA,NA,NA,3,2,1,1,2,2,2,2,1,4,1,4,5,4,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,4,5,3,3,2,1,1,1,1,3,5,4,1,4,NA,4,5,5,NA,4,4,4,NA,4,4,3,4,5,1,1,3,5,NA,1,2,3,2,1,1,6,2,NA,1,1,1,1,1,1,1,2,1,5,1,NA,1,1,9,1,2,1,1,3,0.49361149204136995
201501657511,2022-04-12T14:46:14Z,2022-04-12T14:59:27Z,2,1,1,1,1,2,1,3,2,1,3,3,5,2,1,2,2,1,1,1,2,3,1,2,1,1,NA,NA,1,1,1,1,2,1,1,1,1,2,1,20,30,NA,2,1,1,1,1,2,1,2,1,3,3,1,1,3,2,1,1,1,2,2,2,NA,NA,2,2,1,5,NA,NA,NA,NA,3,3,3,2,2,1,4,2,1,1,1,4,2,4,5,4,1,5,3,NA,4,3,4,3,2,1,1,3,5,5,5,5,5,NA,3,5,NA,1,2,4,2,1,1,5,2,NA,1,1,1,1,1,1,2,2,2,1,4,1,1,1,9,1,1,1,1,2,0.8186905391415926
201501657580,2022-04-12T14:28:40Z,2022-04-12T14:41:09Z,2,1,2,2,4,2,2,1,1,2,2,2,2,2,1,2,2,1,1,2,2,3,4,2,1,1,NA,NA,1,2,1,3,1,1,1,3,3,7,1,20,NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,NA,NA,5,5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,1,3,2,2,2,2,2,3,2,2,3,3,3,NA,5,1,1,NA,5,5,1,5,5,3,2,4,5,NA,1,4,9,3,2,2,3,2,NA,1,1,1,1,1,3,12,NA,3,6,3,2,2,3,3,1,3,2,2,2,0.8646829745691944
201501657854,2022-04-12T14:46:19Z,2022-04-12T15:02:40Z,1,1,2,1,1,2,2,3,2,2,2,2,1,1,2,2,2,2,1,2,2,3,2,2,1,1,NA,NA,1,2,1,1,1,1,1,2,1,2,1,29,NA,NA,2,1,1,2,1,1,1,2,1,3,3,1,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,3,4,2,1,1,1,1,4,1,2,3,2,3,NA,99,2,2,NA,5,3,1,3,3,3,1,1,6,NA,1,3,5,4,2,2,4,1,6,1,4,3,1,1,1,1,2,1,5,3,99,9,9,8,1,3,4,1,2,0.626989456359907
201501657917,2022-04-12T16:51:18Z,2022-04-12T17:47:14Z,1,1,1,1,1,2,1,4,1,1,3,1,4,2,1,1,2,1,1,1,2,3,1,1,1,2,NA,NA,2,2,1,1,1,1,1,3,2,3,1,20,24,NA,2,1,1,2,2,1,1,2,1,4,3,1,1,2,1,1,1,1,1,1,1,99,1,2,2,1,4,4,5,3,2,3,3,3,2,5,1,2,2,1,2,2,2,2,5,3,2,2,5,3,4,3,4,3,3,2,2,2,2,5,3,5,3,5,NA,1,4,NA,1,3,7,4,1,1,5,2,NA,1,1,1,1,1,1,1,1,1,2,3,1,1,2,6,1,3,2,1,2,0.38924977004475564
201501657953,2022-04-14T18:45:56Z,2022-04-14T19:15:26Z,1,1,1,1,1,2,3,3,4,2,4,3,4,3,1,1,2,2,1,1,3,1,1,1,1,1,NA,NA,1,1,1,2,2,2,3,1,2,3,1,12,NA,NA,2,1,1,1,2,2,1,1,1,2,1,2,5,3,4,2,3,1,1,1,1,1,2,2,2,1,5,NA,NA,NA,NA,2,3,3,2,3,2,4,3,2,1,3,4,4,4,4,4,2,4,NA,4,5,5,5,5,4,1,4,4,5,4,5,3,4,2,3,5,NA,1,4,8,3,2,1,5,2,NA,1,1,1,1,1,1,3,2,4,2,1,NA,1,1,8,1,1,2,1,2,0.44939296888685687
201501658068,2022-04-12T22:24:42Z,2022-04-12T22:39:58Z,2,1,1,1,1,2,2,4,1,3,3,2,2,8,1,2,2,2,1,1,3,1,2,3,1,1,NA,NA,1,1,2,NA,NA,NA,NA,4,2,6,1,20,1,NA,1,1,1,2,1,1,2,2,1,3,3,2,5,3,4,1,3,1,2,1,2,NA,2,2,2,1,4,5,5,5,2,1,3,3,2,NA,NA,NA,NA,NA,2,4,3,4,3,4,4,3,4,NA,3,5,5,5,6,4,4,4,5,3,2,3,2,4,2,4,5,NA,2,2,3,3,2,3,2,2,NA,1,1,1,1,1,1,1,2,1,3,2,NA,2,3,5,1,3,2,2,2,1.6200264756932659
201501658152,2022-04-13T09:26:43Z,2022-04-13T09:46:23Z,1,1,2,1,1,2,3,2,4,3,2,3,3,2,1,2,2,99,1,2,3,3,2,2,1,1,NA,NA,1,1,1,1,5,2,5,1,1,2,1,96,NA,NA,1,1,1,1,1,1,1,2,1,3,3,2,2,2,3,2,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,NA,NA,NA,NA,NA,2,2,2,3,2,99,3,2,4,1,3,99,5,NA,3,99,2,NA,4,4,3,4,3,3,2,1,5,NA,2,4,8,4,1,2,3,1,1,1,1,3,1,1,1,2,1,2,4,3,1,1,2,2,1,3,4,2,2,0.49140300089328426
201501658192,2022-04-12T18:48:51Z,2022-04-12T18:54:48Z,1,1,2,2,1,2,1,1,3,3,1,4,1,1,1,1,2,1,1,1,1,3,4,2,1,2,NA,NA,2,2,2,NA,NA,NA,NA,5,1,7,1,99,NA,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,4,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4,1,1,3,5,5,NA,5,4,4,NA,4,5,3,5,5,3,2,1,2,NA,1,4,9,2,1,2,3,1,7,1,5,3,1,1,6,2,2,2,5,4,2,2,4,6,1,5,2,2,2,1.7267415652107099
201501658291,2022-04-16T21:03:47Z,2022-04-16T21:11:23Z,2,1,1,1,1,2,3,3,2,4,2,2,2,2,1,2,2,2,2,1,1,3,3,2,1,1,NA,NA,1,1,1,2,2,2,2,1,1,3,1,20,NA,NA,2,1,1,1,1,1,1,1,1,4,3,1,2,2,1,2,2,1,2,2,1,NA,NA,2,2,2,5,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,1,3,1,2,3,1,2,2,2,1,3,4,5,5,4,2,3,3,2,5,2,5,5,4,2,4,5,NA,1,3,6,3,2,1,6,2,NA,1,1,1,1,1,1,1,1,1,2,1,NA,1,1,99,1,2,1,1,99,0.4253514737506224
201501658455,2022-04-12T17:34:04Z,2022-04-12T17:43:34Z,1,1,2,2,4,2,1,3,1,3,2,2,1,1,1,1,2,2,1,1,2,3,4,2,2,NA,1,NA,2,2,1,5,1,2,2,5,5,7,1,20,69,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,5,2,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,2,3,2,2,2,2,2,5,2,1,1,3,2,NA,2,1,1,NA,1,4,1,4,5,5,NA,1,3,NA,1,4,9,2,1,1,6,2,NA,1,1,1,1,1,1,10,NA,3,6,2,NA,2,4,9,1,5,2,2,2,0.7574832517841941
201501659434,2022-04-16T19:03:59Z,2022-04-16T19:16:41Z,1,1,1,1,1,2,3,2,3,3,2,3,2,1,2,2,2,2,1,2,2,3,1,1,1,1,NA,NA,1,1,1,1,2,2,2,2,2,2,1,1,4,24,2,1,1,1,1,1,1,2,1,3,3,1,2,2,2,1,2,1,2,1,1,NA,2,2,2,1,4,2,4,3,2,3,3,3,2,NA,NA,NA,NA,NA,2,2,2,2,2,3,2,2,2,2,1,4,3,4,4,2,1,2,2,4,3,4,4,3,1,1,3,NA,2,2,3,4,2,1,6,2,NA,1,1,1,1,1,1,2,2,2,2,1,NA,1,1,6,1,2,2,1,2,0.3008597146759939
201501659606,2022-04-12T21:58:51Z,2022-04-12T22:25:17Z,2,1,2,2,1,2,3,3,2,1,1,2,5,1,1,1,2,99,2,2,5,NA,1,2,1,1,NA,NA,1,1,2,NA,NA,NA,NA,1,1,6,1,99,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,1,5,2,1,1,2,2,2,2,2,2,99,99,2,NA,5,5,NA,5,4,4,NA,4,4,4,4,4,5,NA,1,6,NA,1,2,3,3,2,3,2,2,NA,1,2,2,1,1,3,1,1,1,4,2,NA,2,3,1,1,1,1,2,1,1.4418766872612816
